governorate_en,governorate_ar,district_en,district_ar,date_monday,date_sunday,cases
Sana'a,صنعاء,Nihm,نهم,2017-07-17,2017-07-23,186
Sana'a,صنعاء,Nihm,نهم,2017-07-24,2017-07-30,203
Sana'a,صنعاء,Nihm,نهم,2017-07-31,2017-08-06,253
Sana'a,صنعاء,Nihm,نهم,2017-08-07,2017-08-13,173
Sana'a,صنعاء,Nihm,نهم,2017-08-14,2017-08-20,130
Sana'a,صنعاء,Nihm,نهم,2017-08-21,2017-08-27,187
Sana'a,صنعاء,Nihm,نهم,2017-08-28,2017-09-03,193
Sana'a,صنعاء,Nihm,نهم,2017-09-04,2017-09-10,223
Sana'a,صنعاء,Nihm,نهم,2017-09-11,2017-09-17,32
Sana'a,صنعاء,Nihm,نهم,2017-09-18,2017-09-24,186
Sana'a,صنعاء,Nihm,نهم,2017-09-25,2017-10-01,208
Sana'a,صنعاء,Nihm,نهم,2017-10-02,2017-10-08,154
Sana'a,صنعاء,Nihm,نهم,2017-10-09,2017-10-15,166
Sana'a,صنعاء,Nihm,نهم,2017-10-16,2017-10-22,142
Sana'a,صنعاء,Nihm,نهم,2017-10-23,2017-10-29,124
Sana'a,صنعاء,Nihm,نهم,2017-10-30,2017-11-05,47
Sana'a,صنعاء,Nihm,نهم,2017-11-06,2017-11-12,1
Sana'a,صنعاء,Nihm,نهم,2017-11-13,2017-11-19,1
Sana'a,صنعاء,Nihm,نهم,2017-11-20,2017-11-26,0
Sana'a,صنعاء,Nihm,نهم,2017-11-27,2017-12-03,0
Sana'a,صنعاء,Nihm,نهم,2017-12-04,2017-12-10,0
Sana'a,صنعاء,Nihm,نهم,2017-12-11,2017-12-17,0
Sana'a,صنعاء,Nihm,نهم,2017-12-18,2017-12-24,60
Sana'a,صنعاء,Nihm,نهم,2017-12-25,2017-12-31,61
Sana'a,صنعاء,Nihm,نهم,2018-01-01,2018-01-07,43
Sana'a,صنعاء,Nihm,نهم,2018-01-08,2018-01-14,55
Sana'a,صنعاء,Nihm,نهم,2018-01-15,2018-01-21,0
Sana'a,صنعاء,Nihm,نهم,2018-01-22,2018-01-28,2
Sana'a,صنعاء,Nihm,نهم,2018-01-29,2018-02-04,3
Sana'a,صنعاء,Nihm,نهم,2018-02-05,2018-02-11,3
Sana'a,صنعاء,Nihm,نهم,2018-02-12,2018-02-18,0
Sana'a,صنعاء,Nihm,نهم,2018-02-19,2018-02-25,7
Sana'a,صنعاء,Nihm,نهم,2018-02-26,2018-03-04,4
Sana'a,صنعاء,Nihm,نهم,2018-03-05,2018-03-11,7
Sana'a,صنعاء,Nihm,نهم,2018-03-12,2018-03-18,27
Sana'a,صنعاء,Nihm,نهم,2018-03-19,2018-03-25,8
Sana'a,صنعاء,Nihm,نهم,2018-03-26,2018-04-01,15
Sana'a,صنعاء,Nihm,نهم,2018-04-02,2018-04-08,16
Sana'a,صنعاء,Nihm,نهم,2018-04-09,2018-04-15,21
Sana'a,صنعاء,Nihm,نهم,2018-04-16,2018-04-22,22
Sana'a,صنعاء,Nihm,نهم,2018-04-23,2018-04-29,34
Sana'a,صنعاء,Nihm,نهم,2018-04-30,2018-05-06,16
Sana'a,صنعاء,Nihm,نهم,2018-05-07,2018-05-13,32
Sana'a,صنعاء,Nihm,نهم,2018-05-14,2018-05-20,31
Sana'a,صنعاء,Nihm,نهم,2018-05-21,2018-05-27,28
Sana'a,صنعاء,Nihm,نهم,2018-05-28,2018-06-03,28
Sana'a,صنعاء,Nihm,نهم,2018-06-04,2018-06-10,35
Sana'a,صنعاء,Nihm,نهم,2018-06-11,2018-06-17,26
Sana'a,صنعاء,Nihm,نهم,2018-06-18,2018-06-24,53
Sana'a,صنعاء,Nihm,نهم,2018-06-25,2018-07-01,22
Sana'a,صنعاء,Nihm,نهم,2018-07-02,2018-07-08,34
Sana'a,صنعاء,Nihm,نهم,2018-07-09,2018-07-15,35
Sana'a,صنعاء,Nihm,نهم,2018-07-16,2018-07-22,47
Sana'a,صنعاء,Nihm,نهم,2018-07-23,2018-07-29,33
Sana'a,صنعاء,Nihm,نهم,2018-07-30,2018-08-05,49
Sana'a,صنعاء,Nihm,نهم,2018-08-06,2018-08-12,49
Sana'a,صنعاء,Nihm,نهم,2018-08-13,2018-08-19,72
Sana'a,صنعاء,Nihm,نهم,2018-08-20,2018-08-26,59
Sana'a,صنعاء,Nihm,نهم,2018-08-27,2018-09-02,89
Sana'a,صنعاء,Nihm,نهم,2018-09-03,2018-09-09,85
Sana'a,صنعاء,Nihm,نهم,2018-09-10,2018-09-16,116
Sana'a,صنعاء,Nihm,نهم,2018-09-17,2018-09-23,112
Sana'a,صنعاء,Nihm,نهم,2018-09-24,2018-09-30,57
Sana'a,صنعاء,Nihm,نهم,2018-10-01,2018-10-07,56
Sana'a,صنعاء,Nihm,نهم,2018-10-08,2018-10-14,87
Sana'a,صنعاء,Nihm,نهم,2018-10-15,2018-10-21,54
Sana'a,صنعاء,Nihm,نهم,2018-10-22,2018-10-28,35
Sana'a,صنعاء,Nihm,نهم,2018-10-29,2018-11-04,26
Sana'a,صنعاء,Nihm,نهم,2018-11-05,2018-11-11,64
Sana'a,صنعاء,Nihm,نهم,2018-11-12,2018-11-18,83
Sana'a,صنعاء,Nihm,نهم,2018-11-19,2018-11-25,54
Sana'a,صنعاء,Nihm,نهم,2018-11-26,2018-12-02,48
Sana'a,صنعاء,Nihm,نهم,2018-12-03,2018-12-09,40
Sana'a,صنعاء,Nihm,نهم,2018-12-10,2018-12-16,36
Sana'a,صنعاء,Nihm,نهم,2018-12-17,2018-12-23,39
Sana'a,صنعاء,Nihm,نهم,2018-12-24,2018-12-30,29
Sana'a,صنعاء,Nihm,نهم,2018-12-31,2019-01-06,27
Sana'a,صنعاء,Nihm,نهم,2019-01-07,2019-01-13,23
Sana'a,صنعاء,Nihm,نهم,2019-01-14,2019-01-20,51
Sana'a,صنعاء,Nihm,نهم,2019-01-21,2019-01-27,59
Sana'a,صنعاء,Nihm,نهم,2019-01-28,2019-02-03,41
Sana'a,صنعاء,Nihm,نهم,2019-02-04,2019-02-10,49
Sana'a,صنعاء,Nihm,نهم,2019-02-11,2019-02-17,29
Sana'a,صنعاء,Nihm,نهم,2019-02-18,2019-02-24,35
Sana'a,صنعاء,Nihm,نهم,2019-02-25,2019-03-03,29
Sana'a,صنعاء,Nihm,نهم,2019-03-04,2019-03-10,56
Sana'a,صنعاء,Nihm,نهم,2019-03-11,2019-03-17,150
Sana'a,صنعاء,Nihm,نهم,2019-03-18,2019-03-24,205
Sana'a,صنعاء,Nihm,نهم,2019-03-25,2019-03-31,135
Sana'a,صنعاء,Nihm,نهم,2019-04-01,2019-04-07,150
Sana'a,صنعاء,Nihm,نهم,2019-04-08,2019-04-14,116
Sana'a,صنعاء,Nihm,نهم,2019-04-15,2019-04-21,161
Sana'a,صنعاء,Nihm,نهم,2019-04-22,2019-04-28,96
Sana'a,صنعاء,Nihm,نهم,2019-04-29,2019-05-05,140
Sana'a,صنعاء,Nihm,نهم,2019-05-06,2019-05-12,103
Sana'a,صنعاء,Nihm,نهم,2019-05-13,2019-05-19,76
Sana'a,صنعاء,Nihm,نهم,2019-05-20,2019-05-26,83
Sana'a,صنعاء,Nihm,نهم,2019-05-27,2019-06-02,86
Sana'a,صنعاء,Nihm,نهم,2019-06-03,2019-06-09,95
Sana'a,صنعاء,Nihm,نهم,2019-06-10,2019-06-16,100
Sana'a,صنعاء,Nihm,نهم,2019-06-17,2019-06-23,123
Sana'a,صنعاء,Nihm,نهم,2019-06-24,2019-06-30,93
Sana'a,صنعاء,Nihm,نهم,2019-07-01,2019-07-07,143
Sana'a,صنعاء,Nihm,نهم,2019-07-08,2019-07-14,86
Sana'a,صنعاء,Nihm,نهم,2019-07-15,2019-07-21,74
Sana'a,صنعاء,Nihm,نهم,2019-07-22,2019-07-28,86
Sana'a,صنعاء,Nihm,نهم,2019-07-29,2019-08-04,66
Sana'a,صنعاء,Nihm,نهم,2019-08-05,2019-08-11,88
Sana'a,صنعاء,Nihm,نهم,2019-08-12,2019-08-18,78
Sana'a,صنعاء,Nihm,نهم,2019-08-19,2019-08-25,126
Sana'a,صنعاء,Nihm,نهم,2019-08-26,2019-09-01,93
Sana'a,صنعاء,Nihm,نهم,2019-09-02,2019-09-08,48
Sana'a,صنعاء,Nihm,نهم,2019-09-09,2019-09-15,103
Sana'a,صنعاء,Nihm,نهم,2019-09-16,2019-09-22,113
Sana'a,صنعاء,Nihm,نهم,2019-09-23,2019-09-29,83
Sana'a,صنعاء,Nihm,نهم,2019-09-30,2019-10-06,88
Sana'a,صنعاء,Nihm,نهم,2019-10-07,2019-10-13,82
Sana'a,صنعاء,Nihm,نهم,2019-10-14,2019-10-20,76
Sana'a,صنعاء,Nihm,نهم,2019-10-21,2019-10-27,80
Sana'a,صنعاء,Nihm,نهم,2019-10-28,2019-11-03,59
Sana'a,صنعاء,Nihm,نهم,2019-11-04,2019-11-10,80
Sana'a,صنعاء,Nihm,نهم,2019-11-11,2019-11-17,72
Sana'a,صنعاء,Nihm,نهم,2019-11-18,2019-11-24,98
Sana'a,صنعاء,Nihm,نهم,2019-11-25,2019-12-01,64
Sana'a,صنعاء,Nihm,نهم,2019-12-02,2019-12-08,34
Sana'a,صنعاء,Nihm,نهم,2019-12-09,2019-12-15,76
Sana'a,صنعاء,Nihm,نهم,2019-12-16,2019-12-22,85
Sana'a,صنعاء,Nihm,نهم,2019-12-23,2019-12-29,112
Sana'a,صنعاء,Nihm,نهم,2019-12-30,2020-01-05,98
Sana'a,صنعاء,Nihm,نهم,2020-01-06,2020-01-12,57
Sana'a,صنعاء,Nihm,نهم,2020-01-13,2020-01-19,55
Sana'a,صنعاء,Nihm,نهم,2020-01-20,2020-01-26,37
Sana'a,صنعاء,Nihm,نهم,2020-01-27,2020-02-02,56
Sana'a,صنعاء,Nihm,نهم,2020-02-03,2020-02-09,49
Sana'a,صنعاء,Nihm,نهم,2020-02-10,2020-02-16,62
Sana'a,صنعاء,Nihm,نهم,2020-02-17,2020-02-23,89
Sana'a,صنعاء,Nihm,نهم,2020-02-24,2020-03-01,77
Sana'a,صنعاء,Nihm,نهم,2020-03-02,2020-03-08,93
Sana'a,صنعاء,Nihm,نهم,2020-03-09,2020-03-15,74
Sana'a,صنعاء,Nihm,نهم,2020-03-16,2020-03-22,15
Sana'a,صنعاء,Nihm,نهم,2020-03-23,2020-03-29,23
Sana'a,صنعاء,Nihm,نهم,2020-03-30,2020-04-05,42
Sana'a,صنعاء,Nihm,نهم,2020-04-06,2020-04-12,46
Sana'a,صنعاء,Nihm,نهم,2020-04-13,2020-04-19,37
Sana'a,صنعاء,Nihm,نهم,2020-04-20,2020-04-26,43
Sana'a,صنعاء,Nihm,نهم,2020-04-27,2020-05-03,26
Sana'a,صنعاء,Nihm,نهم,2020-05-04,2020-05-10,23
Sana'a,صنعاء,Nihm,نهم,2020-05-11,2020-05-17,39
Sana'a,صنعاء,Nihm,نهم,2020-05-18,2020-05-24,17
Sana'a,صنعاء,Nihm,نهم,2020-05-25,2020-05-31,28
Sana'a,صنعاء,Nihm,نهم,2020-06-01,2020-06-07,48
Sana'a,صنعاء,Nihm,نهم,2020-06-08,2020-06-14,32
Sana'a,صنعاء,Nihm,نهم,2020-06-15,2020-06-21,22
Sana'a,صنعاء,Sa'fan,صعفان,2017-04-24,2017-04-30,0
Sana'a,صنعاء,Sa'fan,صعفان,2017-05-01,2017-05-07,20
Sana'a,صنعاء,Sa'fan,صعفان,2017-05-08,2017-05-14,26
Sana'a,صنعاء,Sa'fan,صعفان,2017-05-15,2017-05-21,70
Sana'a,صنعاء,Sa'fan,صعفان,2017-05-22,2017-05-28,97
Sana'a,صنعاء,Sa'fan,صعفان,2017-05-29,2017-06-04,106
Sana'a,صنعاء,Sa'fan,صعفان,2017-06-05,2017-06-11,190
Sana'a,صنعاء,Sa'fan,صعفان,2017-06-12,2017-06-18,210
Sana'a,صنعاء,Sa'fan,صعفان,2017-06-19,2017-06-25,252
Sana'a,صنعاء,Sa'fan,صعفان,2017-06-26,2017-07-02,259
Sana'a,صنعاء,Sa'fan,صعفان,2017-07-03,2017-07-09,216
Sana'a,صنعاء,Sa'fan,صعفان,2017-07-10,2017-07-16,152
Sana'a,صنعاء,Sa'fan,صعفان,2017-07-17,2017-07-23,157
Sana'a,صنعاء,Sa'fan,صعفان,2017-07-24,2017-07-30,90
Sana'a,صنعاء,Sa'fan,صعفان,2017-07-31,2017-08-06,75
Sana'a,صنعاء,Sa'fan,صعفان,2017-08-07,2017-08-13,89
Sana'a,صنعاء,Sa'fan,صعفان,2017-08-14,2017-08-20,92
Sana'a,صنعاء,Sa'fan,صعفان,2017-08-21,2017-08-27,80
Sana'a,صنعاء,Sa'fan,صعفان,2017-08-28,2017-09-03,68
Sana'a,صنعاء,Sa'fan,صعفان,2017-09-04,2017-09-10,75
Sana'a,صنعاء,Sa'fan,صعفان,2017-09-11,2017-09-17,21
Sana'a,صنعاء,Sa'fan,صعفان,2017-09-18,2017-09-24,35
Sana'a,صنعاء,Sa'fan,صعفان,2017-09-25,2017-10-01,67
Sana'a,صنعاء,Sa'fan,صعفان,2017-10-02,2017-10-08,65
Sana'a,صنعاء,Sa'fan,صعفان,2017-10-09,2017-10-15,61
Sana'a,صنعاء,Sa'fan,صعفان,2017-10-16,2017-10-22,26
Sana'a,صنعاء,Sa'fan,صعفان,2017-10-23,2017-10-29,36
Sana'a,صنعاء,Sa'fan,صعفان,2017-10-30,2017-11-05,25
Sana'a,صنعاء,Sa'fan,صعفان,2017-11-06,2017-11-12,20
Sana'a,صنعاء,Sa'fan,صعفان,2017-11-13,2017-11-19,16
Sana'a,صنعاء,Sa'fan,صعفان,2017-11-20,2017-11-26,6
Sana'a,صنعاء,Sa'fan,صعفان,2017-11-27,2017-12-03,14
Sana'a,صنعاء,Sa'fan,صعفان,2017-12-04,2017-12-10,17
Sana'a,صنعاء,Sa'fan,صعفان,2017-12-11,2017-12-17,12
Sana'a,صنعاء,Sa'fan,صعفان,2017-12-18,2017-12-24,13
Sana'a,صنعاء,Sa'fan,صعفان,2017-12-25,2017-12-31,16
Sana'a,صنعاء,Sa'fan,صعفان,2018-01-01,2018-01-07,16
Sana'a,صنعاء,Sa'fan,صعفان,2018-01-08,2018-01-14,13
Sana'a,صنعاء,Sa'fan,صعفان,2018-01-15,2018-01-21,14
Sana'a,صنعاء,Sa'fan,صعفان,2018-01-22,2018-01-28,19
Sana'a,صنعاء,Sa'fan,صعفان,2018-01-29,2018-02-04,11
Sana'a,صنعاء,Sa'fan,صعفان,2018-02-05,2018-02-11,15
Sana'a,صنعاء,Sa'fan,صعفان,2018-02-12,2018-02-18,14
Sana'a,صنعاء,Sa'fan,صعفان,2018-02-19,2018-02-25,21
Sana'a,صنعاء,Sa'fan,صعفان,2018-02-26,2018-03-04,15
Sana'a,صنعاء,Sa'fan,صعفان,2018-03-05,2018-03-11,16
Sana'a,صنعاء,Sa'fan,صعفان,2018-03-12,2018-03-18,10
Sana'a,صنعاء,Sa'fan,صعفان,2018-03-19,2018-03-25,2
Sana'a,صنعاء,Sa'fan,صعفان,2018-03-26,2018-04-01,0
Sana'a,صنعاء,Sa'fan,صعفان,2018-04-02,2018-04-08,1
Sana'a,صنعاء,Sa'fan,صعفان,2018-04-09,2018-04-15,1
Sana'a,صنعاء,Sa'fan,صعفان,2018-04-16,2018-04-22,1
Sana'a,صنعاء,Sa'fan,صعفان,2018-04-23,2018-04-29,1
Sana'a,صنعاء,Sa'fan,صعفان,2018-04-30,2018-05-06,3
Sana'a,صنعاء,Sa'fan,صعفان,2018-05-07,2018-05-13,2
Sana'a,صنعاء,Sa'fan,صعفان,2018-05-14,2018-05-20,1
Sana'a,صنعاء,Sa'fan,صعفان,2018-05-21,2018-05-27,1
Sana'a,صنعاء,Sa'fan,صعفان,2018-05-28,2018-06-03,6
Sana'a,صنعاء,Sa'fan,صعفان,2018-06-04,2018-06-10,7
Sana'a,صنعاء,Sa'fan,صعفان,2018-06-11,2018-06-17,7
Sana'a,صنعاء,Sa'fan,صعفان,2018-06-18,2018-06-24,1
Sana'a,صنعاء,Sa'fan,صعفان,2018-06-25,2018-07-01,4
Sana'a,صنعاء,Sa'fan,صعفان,2018-07-02,2018-07-08,8
Sana'a,صنعاء,Sa'fan,صعفان,2018-07-09,2018-07-15,36
Sana'a,صنعاء,Sa'fan,صعفان,2018-07-16,2018-07-22,13
Sana'a,صنعاء,Sa'fan,صعفان,2018-07-23,2018-07-29,14
Sana'a,صنعاء,Sa'fan,صعفان,2018-07-30,2018-08-05,31
Sana'a,صنعاء,Sa'fan,صعفان,2018-08-06,2018-08-12,67
Sana'a,صنعاء,Sa'fan,صعفان,2018-08-13,2018-08-19,68
Sana'a,صنعاء,Sa'fan,صعفان,2018-08-20,2018-08-26,67
Sana'a,صنعاء,Sa'fan,صعفان,2018-08-27,2018-09-02,82
Sana'a,صنعاء,Sa'fan,صعفان,2018-09-03,2018-09-09,142
Sana'a,صنعاء,Sa'fan,صعفان,2018-09-10,2018-09-16,125
Sana'a,صنعاء,Sa'fan,صعفان,2018-09-17,2018-09-23,120
Sana'a,صنعاء,Sa'fan,صعفان,2018-09-24,2018-09-30,73
Sana'a,صنعاء,Sa'fan,صعفان,2018-10-01,2018-10-07,77
Sana'a,صنعاء,Sa'fan,صعفان,2018-10-08,2018-10-14,68
Sana'a,صنعاء,Sa'fan,صعفان,2018-10-15,2018-10-21,32
Sana'a,صنعاء,Sa'fan,صعفان,2018-10-22,2018-10-28,63
Sana'a,صنعاء,Sa'fan,صعفان,2018-10-29,2018-11-04,61
Sana'a,صنعاء,Sa'fan,صعفان,2018-11-05,2018-11-11,68
Sana'a,صنعاء,Sa'fan,صعفان,2018-11-12,2018-11-18,79
Sana'a,صنعاء,Sa'fan,صعفان,2018-11-19,2018-11-25,66
Sana'a,صنعاء,Sa'fan,صعفان,2018-11-26,2018-12-02,73
Sana'a,صنعاء,Sa'fan,صعفان,2018-12-03,2018-12-09,53
Sana'a,صنعاء,Sa'fan,صعفان,2018-12-10,2018-12-16,49
Sana'a,صنعاء,Sa'fan,صعفان,2018-12-17,2018-12-23,50
Sana'a,صنعاء,Sa'fan,صعفان,2018-12-24,2018-12-30,53
Sana'a,صنعاء,Sa'fan,صعفان,2018-12-31,2019-01-06,27
Sana'a,صنعاء,Sa'fan,صعفان,2019-01-07,2019-01-13,29
Sana'a,صنعاء,Sa'fan,صعفان,2019-01-14,2019-01-20,29
Sana'a,صنعاء,Sa'fan,صعفان,2019-01-21,2019-01-27,39
Sana'a,صنعاء,Sa'fan,صعفان,2019-01-28,2019-02-03,29
Sana'a,صنعاء,Sa'fan,صعفان,2019-02-04,2019-02-10,13
Sana'a,صنعاء,Sa'fan,صعفان,2019-02-11,2019-02-17,10
Sana'a,صنعاء,Sa'fan,صعفان,2019-02-18,2019-02-24,21
Sana'a,صنعاء,Sa'fan,صعفان,2019-02-25,2019-03-03,16
Sana'a,صنعاء,Sa'fan,صعفان,2019-03-04,2019-03-10,12
Sana'a,صنعاء,Sa'fan,صعفان,2019-03-11,2019-03-17,39
Sana'a,صنعاء,Sa'fan,صعفان,2019-03-18,2019-03-24,87
Sana'a,صنعاء,Sa'fan,صعفان,2019-03-25,2019-03-31,98
Sana'a,صنعاء,Sa'fan,صعفان,2019-04-01,2019-04-07,143
Sana'a,صنعاء,Sa'fan,صعفان,2019-04-08,2019-04-14,105
Sana'a,صنعاء,Sa'fan,صعفان,2019-04-15,2019-04-21,121
Sana'a,صنعاء,Sa'fan,صعفان,2019-04-22,2019-04-28,67
Sana'a,صنعاء,Sa'fan,صعفان,2019-04-29,2019-05-05,52
Sana'a,صنعاء,Sa'fan,صعفان,2019-05-06,2019-05-12,64
Sana'a,صنعاء,Sa'fan,صعفان,2019-05-13,2019-05-19,76
Sana'a,صنعاء,Sa'fan,صعفان,2019-05-20,2019-05-26,67
Sana'a,صنعاء,Sa'fan,صعفان,2019-05-27,2019-06-02,65
Sana'a,صنعاء,Sa'fan,صعفان,2019-06-03,2019-06-09,99
Sana'a,صنعاء,Sa'fan,صعفان,2019-06-10,2019-06-16,72
Sana'a,صنعاء,Sa'fan,صعفان,2019-06-17,2019-06-23,89
Sana'a,صنعاء,Sa'fan,صعفان,2019-06-24,2019-06-30,87
Sana'a,صنعاء,Sa'fan,صعفان,2019-07-01,2019-07-07,90
Sana'a,صنعاء,Sa'fan,صعفان,2019-07-08,2019-07-14,64
Sana'a,صنعاء,Sa'fan,صعفان,2019-07-15,2019-07-21,88
Sana'a,صنعاء,Sa'fan,صعفان,2019-07-22,2019-07-28,77
Sana'a,صنعاء,Sa'fan,صعفان,2019-07-29,2019-08-04,44
Sana'a,صنعاء,Sa'fan,صعفان,2019-08-05,2019-08-11,42
Sana'a,صنعاء,Sa'fan,صعفان,2019-08-12,2019-08-18,69
Sana'a,صنعاء,Sa'fan,صعفان,2019-08-19,2019-08-25,46
Sana'a,صنعاء,Sa'fan,صعفان,2019-08-26,2019-09-01,49
Sana'a,صنعاء,Sa'fan,صعفان,2019-09-02,2019-09-08,56
Sana'a,صنعاء,Sa'fan,صعفان,2019-09-09,2019-09-15,55
Sana'a,صنعاء,Sa'fan,صعفان,2019-09-16,2019-09-22,73
Sana'a,صنعاء,Sa'fan,صعفان,2019-09-23,2019-09-29,47
Sana'a,صنعاء,Sa'fan,صعفان,2019-09-30,2019-10-06,53
Sana'a,صنعاء,Sa'fan,صعفان,2019-10-07,2019-10-13,47
Sana'a,صنعاء,Sa'fan,صعفان,2019-10-14,2019-10-20,43
Sana'a,صنعاء,Sa'fan,صعفان,2019-10-21,2019-10-27,40
Sana'a,صنعاء,Sa'fan,صعفان,2019-10-28,2019-11-03,33
Sana'a,صنعاء,Sa'fan,صعفان,2019-11-04,2019-11-10,46
Sana'a,صنعاء,Sa'fan,صعفان,2019-11-11,2019-11-17,22
Sana'a,صنعاء,Sa'fan,صعفان,2019-11-18,2019-11-24,38
Sana'a,صنعاء,Sa'fan,صعفان,2019-11-25,2019-12-01,30
Sana'a,صنعاء,Sa'fan,صعفان,2019-12-02,2019-12-08,41
Sana'a,صنعاء,Sa'fan,صعفان,2019-12-09,2019-12-15,50
Sana'a,صنعاء,Sa'fan,صعفان,2019-12-16,2019-12-22,23
Sana'a,صنعاء,Sa'fan,صعفان,2019-12-23,2019-12-29,26
Sana'a,صنعاء,Sa'fan,صعفان,2019-12-30,2020-01-05,22
Sana'a,صنعاء,Sa'fan,صعفان,2020-01-06,2020-01-12,13
Sana'a,صنعاء,Sa'fan,صعفان,2020-01-13,2020-01-19,25
Sana'a,صنعاء,Sa'fan,صعفان,2020-01-20,2020-01-26,26
Sana'a,صنعاء,Sa'fan,صعفان,2020-01-27,2020-02-02,13
Sana'a,صنعاء,Sa'fan,صعفان,2020-02-03,2020-02-09,16
Sana'a,صنعاء,Sa'fan,صعفان,2020-02-10,2020-02-16,15
Sana'a,صنعاء,Sa'fan,صعفان,2020-02-17,2020-02-23,12
Sana'a,صنعاء,Sa'fan,صعفان,2020-02-24,2020-03-01,9
Sana'a,صنعاء,Sa'fan,صعفان,2020-03-02,2020-03-08,31
Sana'a,صنعاء,Sa'fan,صعفان,2020-03-09,2020-03-15,28
Sana'a,صنعاء,Sa'fan,صعفان,2020-03-16,2020-03-22,17
Sana'a,صنعاء,Sa'fan,صعفان,2020-03-23,2020-03-29,10
Sana'a,صنعاء,Sa'fan,صعفان,2020-03-30,2020-04-05,7
Sana'a,صنعاء,Sa'fan,صعفان,2020-04-06,2020-04-12,14
Sana'a,صنعاء,Sa'fan,صعفان,2020-04-13,2020-04-19,15
Sana'a,صنعاء,Sa'fan,صعفان,2020-04-20,2020-04-26,16
Sana'a,صنعاء,Sa'fan,صعفان,2020-04-27,2020-05-03,6
Sana'a,صنعاء,Sa'fan,صعفان,2020-05-04,2020-05-10,7
Sana'a,صنعاء,Sa'fan,صعفان,2020-05-11,2020-05-17,9
Sana'a,صنعاء,Sa'fan,صعفان,2020-05-18,2020-05-24,6
Sana'a,صنعاء,Sa'fan,صعفان,2020-05-25,2020-05-31,6
Sana'a,صنعاء,Sa'fan,صعفان,2020-06-01,2020-06-07,4
Sana'a,صنعاء,Sa'fan,صعفان,2020-06-08,2020-06-14,3
Sana'a,صنعاء,Sa'fan,صعفان,2020-06-15,2020-06-21,3
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-04-24,2017-04-30,2
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-05-01,2017-05-07,53
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-05-08,2017-05-14,91
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-05-15,2017-05-21,127
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-05-22,2017-05-28,151
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-05-29,2017-06-04,204
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-06-05,2017-06-11,267
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-06-12,2017-06-18,284
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-06-19,2017-06-25,168
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-06-26,2017-07-02,186
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-07-03,2017-07-09,160
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-07-10,2017-07-16,64
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-07-17,2017-07-23,83
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-07-24,2017-07-30,99
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-07-31,2017-08-06,93
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-08-07,2017-08-13,78
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-08-14,2017-08-20,72
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-08-21,2017-08-27,78
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-08-28,2017-09-03,42
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-09-04,2017-09-10,74
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-09-11,2017-09-17,91
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-09-18,2017-09-24,54
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-09-25,2017-10-01,76
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-10-02,2017-10-08,106
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-10-09,2017-10-15,104
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-10-16,2017-10-22,88
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-10-23,2017-10-29,86
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-10-30,2017-11-05,74
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-11-06,2017-11-12,68
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-11-13,2017-11-19,99
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-11-20,2017-11-26,109
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-11-27,2017-12-03,43
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-12-04,2017-12-10,65
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-12-11,2017-12-17,123
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-12-18,2017-12-24,109
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2017-12-25,2017-12-31,109
Sana'a,صنعاء,Sanhan,سنحان وبني بهلول,2018-01-01,2018-01-07,108
